id,Brands,Model,Engines,Engine_capacity_in_cc,HorsePower_in_HP,HorsePower_in_HP_2,Max_speed_in_km/h,Time_to_100kmph_sec,Price_Min,Price_Max,Seats,Torque_in_Nm,Torque_in_Nm_2,Fuel_1,Fuel_2,Fuel_3
844,Kia,Soul EX,2.0L 4-Cylinder,1999,147,147,190.0,9.5,22000.0,22000.0,5,179,179,Petrol,,
845,Kia,Forte FE,2.0L 4-Cylinder,1999,147,147,190.0,9.2,18500.0,18500.0,5,179,179,Petrol,,
846,Kia,K5 GT-Line,1.6L Turbocharged 4-Cylinder,1591,180,180,220.0,7.8,29000.0,29000.0,5,264,264,Petrol,,
847,Kia,Carnival LXS,3.5L V6,3500,290,290,220.0,8.0,39500.0,39500.0,8,355,355,Petrol,,
848,Kia,EV6 Light,Electric Motor,0,225,225,190.0,5.2,46000.0,46000.0,5,350,350,Electric,,
849,Kia,Niro EX,1.6L 4-Cylinder Hybrid,1591,139,139,180.0,10.5,30000.0,30000.0,5,265,265,Hybrid,,
850,Kia,Stinger GT,3.3L Turbocharged V6,3300,365,365,270.0,4.7,51500.0,51500.0,5,510,510,Petrol,,
851,Kia,Sorento SX Prestige,2.5L Hybrid Turbocharged 4-Cylinder,1591,227,227,200.0,7.9,48000.0,48000.0,7,352,352,Hybrid,,
852,Kia,Telluride SX Prestige,3.8L V6,3778,291,291,240.0,7.0,52000.0,52000.0,7,355,355,Petrol,,
853,Peugeot,508 Hybrid4,Hybrid I4 + Electric Motor,0,300,300,235.0,6.0,47000.0,47000.0,5,520,520,Hybrid,,
854,Kia,EV6 GT Performance,Electric Motor,0,577,577,260.0,3.5,65000.0,65000.0,5,740,740,Electric,,
855,Kia,Niro SX Touring,1.6L 4-Cylinder Hybrid,1591,139,139,180.0,10.5,34500.0,34500.0,5,265,265,Hybrid,,
856,Kia,Carnival SX Prestige,3.5L V6,3500,290,290,220.0,8.0,47000.0,47000.0,8,355,355,Petrol,,
857,Kia,Seltos SX Turbo,1.6L Turbocharged 4-Cylinder,1591,175,175,210.0,7.5,32000.0,32000.0,5,264,264,Petrol,,
858,Kia,Forte EX Premium,2.0L 4-Cylinder,1999,147,147,190.0,9.2,22500.0,22500.0,5,179,179,Petrol,,
859,Kia,Soul EX Designer Edition,2.0L 4-Cylinder,1999,147,147,190.0,9.5,23500.0,23500.0,5,179,179,Petrol,,
860,Kia,Rio S,1.6L 4-Cylinder,1591,120,120,180.0,10.3,17500.0,17500.0,5,151,151,Petrol,,
861,Kia,Rio 5-Door S,1.6L 4-Cylinder,1591,120,120,180.0,10.3,18000.0,18000.0,5,151,151,Petrol,,
862,Kia,Soul S,2.0L 4-Cylinder,1999,147,147,190.0,9.5,20500.0,20500.0,5,179,179,Petrol,,
863,Kia,Seltos LX,2.0L 4-Cylinder,1999,146,146,190.0,9.2,23000.0,23000.0,5,179,179,Petrol,,
864,Peugeot,3008 Hybrid4,Hybrid I4+ Electric Motor,0,300,300,235.0,6.0,45000.0,45000.0,5,520,520,Hybrid,,
865,Kia,Sorento Hybrid EX,1.6L Hybrid Turbocharged 4-Cylinder,1591,227,227,200.0,7.9,47000.0,47000.0,7,352,352,Hybrid,,
866,Kia,Telluride LX,3.8L V6,3778,291,291,240.0,7.0,41500.0,41500.0,7,355,355,Petrol,,
867,Kia,Carnival MPV EX,3.5L V6,3500,290,290,220.0,8.0,43500.0,43500.0,8,355,355,Petrol,,
868,Kia,EV6 AWD GT-Line,Electric Motor,0,320,320,230.0,5.0,60000.0,60000.0,5,450,450,Electric,,
869,Kia,Forte GT Turbo,1.6L Turbocharged 4-Cylinder,1591,201,201,200.0,6.5,25500.0,25500.0,5,264,264,Petrol,,
870,Kia,Soul GT Designer Edition,2.0L 4-Cylinder,1999,147,147,190.0,9.5,23000.0,23000.0,5,179,179,Petrol,,
871,Kia,Seltos X-Line Turbo,1.6L Turbocharged 4-Cylinder,1591,175,175,210.0,7.5,30000.0,30000.0,5,264,264,Petrol,,
872,Peugeot,e-2008 GT,Electric Motor,0,136,136,200.0,8.5,40000.0,40000.0,5,260,260,Electric,,
873,Kia,Telluride Limited Edition,3.8L V6,3778,291,291,240.0,7.0,53000.0,53000.0,7,355,355,Petrol,,
874,Kia,Stinger GT-Line,2.5L Turbocharged 4-Cylinder,2500,300,300,270.0,5.0,50000.0,50000.0,5,422,422,Petrol,,
875,Kia,Carnival Special Edition,3.5L V6,3500,290,290,220.0,8.0,45500.0,45500.0,8,355,355,Petrol,,
876,Kia,Niro SX Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,1591,139,139,180.0,10.5,36000.0,36000.0,5,265,265,Hybrid,,
877,Kia,EV6 First Edition AWD,Electric Motor,0,320,320,230.0,5.0,62000.0,62000.0,5,450,450,Electric,,
878,Kia,Sorento X-Pro Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,1591,227,227,200.0,7.8,49000.0,49000.0,7,352,352,Hybrid,,
879,Kia,Forte Limited Edition,2.0L 4-Cylinder,1999,147,147,190.0,9.2,22500.0,22500.0,5,179,179,Petrol,,
880,Bugatti,Chiron,8.0L Quad-Turbo W16,7993,1500,1500,420.0,2.5,3000000.0,3000000.0,2,1600,1600,Petrol,,
881,Bugatti,Chiron Pur Sport,8.0L Quad-Turbo W16,7993,1500,1500,350.0,2.3,3300000.0,3300000.0,2,1600,1600,Petrol,,
882,Bugatti,Chiron Super Sport,8.0L Quad-Turbo W16,7993,1600,1600,490.0,2.4,3500000.0,3500000.0,2,1600,1600,Petrol,,
883,Bugatti,Chiron Sport,8.0L Quad-Turbo W16,7993,1500,1500,420.0,2.4,3300000.0,3300000.0,2,1600,1600,Petrol,,
884,Bugatti,Chiron Noire,8.0L Quad-Turbo W16,7993,1500,1500,420.0,2.5,3300000.0,3300000.0,2,1600,1600,Petrol,,
885,Bugatti,Divo,8.0L Quad-Turbo W16,7993,1500,1500,380.0,2.4,5800000.0,5800000.0,2,1600,1600,Petrol,,
886,Bugatti,Centodieci,8.0L Quad-Turbo W16,7993,1600,1600,380.0,2.4,9000000.0,9000000.0,2,1600,1600,Petrol,,
887,Bugatti,La Voiture Noire,8.0L Quad-Turbo W16,7993,1500,1500,420.0,2.5,18000000.0,18000000.0,2,1600,1600,Petrol,,
888,Bugatti,Bolide,8.0L Quad-Turbo W16,7993,1850,1850,500.0,2.2,4500000.0,4500000.0,2,1600,1600,Petrol,,
889,Bugatti,Mistral,8.0L Quad-Turbo W16,7993,1600,1600,420.0,2.4,5000000.0,5000000.0,2,1600,1600,Petrol,,
890,Volvo,Volvo FH,13.0L I6 Turbo Diesel,13000,540,540,120.0,15.0,120000.0,120000.0,2,2600,2600,Diesel,,
891,Volvo,Volvo FH16,16.1L I6 Turbo Diesel,16100,750,750,120.0,14.5,160000.0,160000.0,2,3500,3500,Diesel,,
892,Volvo,Volvo FM,12.8L I6 Turbo Diesel,12800,460,460,110.0,16.0,100000.0,100000.0,2,2200,2200,Diesel,,
893,Volvo,Volvo FMX,13.0L I6 Turbo Diesel,13000,500,500,110.0,16.5,110000.0,110000.0,2,2500,2500,Diesel,,
894,Volvo,Volvo VNL,12.8L I6 Turbo Diesel,12800,500,500,120.0,15.0,125000.0,125000.0,2,2400,2400,Diesel,,
895,Volvo,Volvo VNR,12.8L I6 Turbo Diesel,12800,400,400,110.0,17.0,95000.0,95000.0,2,1800,1800,Diesel,,
896,Volvo,Volvo VHD,12.8L I6 Turbo Diesel,12800,500,500,100.0,18.0,120000.0,120000.0,2,2500,2500,Diesel,,
897,Volvo,Volvo FE,7.7L I6 Turbo Diesel,7700,280,280,90.0,20.0,85000.0,85000.0,2,1200,1200,Diesel,,
898,Volvo,Volvo FL,5.1L I4 Turbo Diesel,5100,180,180,80.0,22.0,75000.0,75000.0,2,800,800,Diesel,,
899,Jaguar land rover,Jaguar F-Type,V6 / V8 Petrol,0,335,335,260.0,5.1,70000.0,70000.0,2,450,450,Petrol,,
900,Jaguar land rover,Jaguar XE,I4 Petrol,0,250,250,250.0,6.5,45000.0,45000.0,5,365,365,Petrol,,
901,Jaguar land rover,Jaguar XF,I4 Petrol,0,250,250,250.0,6.5,50000.0,50000.0,5,365,365,Petrol,,
902,Jaguar land rover,Jaguar XJ,V6 Petrol,0,300,300,250.0,6.0,85000.0,85000.0,5,400,400,Petrol,,
903,Jaguar land rover,Jaguar E-PACE,I4 Petrol,0,200,200,230.0,7.0,50000.0,50000.0,5,430,430,Petrol,,
904,Jaguar land rover,Jaguar I-PACE,Electric (Dual Motor),0,400,400,200.0,4.8,70000.0,70000.0,5,696,696,Electric,,
905,Jaguar land rover,Jaguar F-PACE,I4 Petrol / V6 Petrol,0,250,250,230.0,7.2,55000.0,55000.0,5,365,365,Petrol,,
906,Jaguar land rover,Jaguar X-TYPE,I4 Petrol,0,160,160,215.0,9.0,40000.0,40000.0,5,215,215,Petrol,,
907,Jaguar land rover,Jaguar F-PACE R-Dynamic,I4 Petrol / V6 Petrol,0,340,340,250.0,5.4,65000.0,65000.0,5,480,480,Petrol,,
908,Jaguar land rover,Jaguar XE R-Dynamic,I4 Petrol,0,340,340,250.0,5.4,60000.0,60000.0,5,450,450,Petrol,,
909,Jaguar land rover,Jaguar F-Type SVR,V8 Petrol,0,575,575,320.0,3.7,120000.0,120000.0,2,700,700,Petrol,,
910,Jaguar land rover,Jaguar I-PACE Electric Performance,Electric (Dual Motor),0,400,400,200.0,4.5,85000.0,85000.0,5,696,696,Electric,,
911,Jaguar land rover,Jaguar F-PACE SVR,V8 Petrol,0,550,550,283.0,4.0,85000.0,85000.0,5,700,700,Petrol,,
912,Jaguar land rover,Jaguar XE S,I4 Petrol,0,340,340,250.0,5.3,55000.0,55000.0,5,450,450,Petrol,,
913,Jaguar land rover,Jaguar XF R-Dynamic,I4 Petrol / V6 Petrol,0,340,340,250.0,5.4,65000.0,65000.0,5,480,480,Petrol,,
914,Jaguar land rover,Jaguar XJ LWB (Long Wheelbase),V6 Petrol,0,300,300,250.0,6.0,90000.0,90000.0,5,400,400,Petrol,,
915,Jaguar land rover,Jaguar F-Type Heritage Edition,V8 Petrol,0,550,550,300.0,3.9,110000.0,110000.0,2,680,680,Petrol,,
916,Jaguar land rover,Jaguar E-PACE S,I4 Petrol,0,200,200,230.0,7.0,50000.0,50000.0,5,430,430,Petrol,,
917,Jaguar land rover,Jaguar I-PACE HSE,Electric (Dual Motor),0,400,400,200.0,4.5,90000.0,90000.0,5,696,696,Electric,,
918,Jaguar land rover,Jaguar F-Type V8 R,V8 Petrol,0,550,550,300.0,3.9,100000.0,100000.0,2,680,680,Petrol,,
919,Jaguar land rover,Jaguar F-Type R-Dynamic,I4 Petrol / V6 Petrol,0,300,300,250.0,5.1,70000.0,70000.0,2,400,400,Petrol,,
920,Jaguar land rover,Jaguar XE P300 R-Dynamic,I4 Petrol,0,300,300,250.0,5.5,55000.0,55000.0,5,400,400,Petrol,,
921,Jaguar land rover,Jaguar XF Sportbrake,I4 Petrol / V6 Petrol,0,250,250,250.0,6.5,60000.0,60000.0,5,400,400,Petrol,,
922,Jaguar land rover,Jaguar I-PACE EV400 HSE,Electric (Dual Motor),0,400,400,200.0,4.5,85000.0,85000.0,5,696,696,Electric,,
923,Jaguar land rover,Jaguar F-PACE S 30t AWD,I4 Petrol,0,247,247,225.0,6.4,60000.0,60000.0,5,365,365,Petrol,,
924,Jaguar land rover,Jaguar E-PACE R-Dynamic,I4 Petrol,0,246,246,230.0,6.8,55000.0,55000.0,5,430,430,Petrol,,
925,Jaguar land rover,Jaguar XJ50,V6 Petrol,0,300,300,250.0,6.0,80000.0,80000.0,5,400,400,Petrol,,
926,Jaguar land rover,Jaguar F-Type 75th Anniversary Edition,V8 Petrol,0,550,550,300.0,3.9,100000.0,100000.0,2,680,680,Petrol,,
927,Jaguar land rover,Jaguar F-PACE S AWD,I4 Petrol / V6 Petrol,0,340,340,250.0,5.4,65000.0,65000.0,5,480,480,Petrol,,
928,Jaguar land rover,Jaguar XE SE,I4 Petrol,0,250,250,240.0,6.2,50000.0,50000.0,5,365,365,Petrol,,
929,Jaguar land rover,Jaguar F-Type V6 S Convertible,V6 Petrol,0,380,380,280.0,4.8,80000.0,80000.0,2,460,460,Petrol,,
930,Jaguar land rover,Jaguar XE R-Sport AWD,I4 Petrol / V6 Petrol,0,300,300,250.0,5.5,55000.0,55000.0,5,400,400,Petrol,,
931,Jaguar land rover,Jaguar XF Portfolio AWD,I4 Petrol / V6 Petrol,0,340,340,250.0,5.4,60000.0,60000.0,5,450,450,Petrol,,
932,Jaguar land rover,Jaguar F-Type Coupe R,V8 Petrol,0,550,550,300.0,3.9,100000.0,100000.0,2,680,680,Petrol,,
933,Jaguar land rover,Jaguar I-PACE First Edition,Electric (Dual Motor),0,400,400,200.0,4.5,85000.0,85000.0,5,696,696,Electric,,
934,Jaguar land rover,Jaguar F-PACE Prestige AWD,I4 Petrol / V6 Petrol,0,340,340,250.0,5.4,65000.0,65000.0,5,480,480,Petrol,,
935,Jaguar land rover,Jaguar XJ Supercharged,V8 Petrol,0,510,510,280.0,4.2,90000.0,90000.0,5,625,625,Petrol,,
936,Jaguar land rover,Jaguar F-Type P450 AWD,V8 Petrol,0,450,450,290.0,4.0,90000.0,90000.0,2,600,600,Petrol,,
937,Jaguar land rover,Jaguar F-PACE P400e Plug-in Hybrid,I4 Petrol + Electric Motor,0,398,398,220.0,5.1,75000.0,75000.0,5,640,640,Plug-in,Hybrid,
938,Jaguar land rover,Jaguar F-Type P300 Coupe,I4 Petrol,0,300,300,250.0,5.5,60000.0,60000.0,2,400,400,Petrol,,
939,Acura,NSX Type S,Twin-Turbo V6 Hybrid,0,600,600,307.0,2.9,157000.0,157000.0,2,666,666,Hybrid,,
940,Acura,TLX PMC Edition,V6,0,290,290,250.0,5.7,62000.0,62000.0,5,362,362,Petrol,,
941,Acura,MDX Advance,V6,0,290,290,190.0,6.0,60000.0,60000.0,7,362,362,Petrol,,
942,Acura,RDX Technology,I4 Turbocharged,0,272,272,210.0,6.6,45000.0,45000.0,5,400,400,Petrol,,
943,Acura,ILX Premium,I4,0,201,201,200.0,6.6,30000.0,30000.0,5,180,180,Petrol,,
944,Acura,TLX A-Spec,V6,0,290,290,250.0,5.7,50000.0,50000.0,5,362,362,Petrol,,
945,Acura,RDX SH-AWD,I4 Turbocharged,0,272,272,210.0,6.6,50000.0,50000.0,5,400,400,Petrol,,
946,Acura,MDX SH-AWD,V6,0,290,290,190.0,6.0,55000.0,55000.0,7,362,362,Petrol,,
947,Acura,RDX Platinum Elite,I4 Turbocharged,0,272,272,210.0,6.6,55000.0,55000.0,5,400,400,Petrol,,
948,Acura,TLX A-Spec Sedan,V6,0,290,290,250.0,5.7,50000.0,50000.0,5,362,362,Petrol,,
949,Acura,TLX 2.4L,Inline-4,2400,206,206,210.0,6.0,35000.0,35000.0,5,247,247,Petrol,,
950,Acura,MDX Hybrid,V6 Hybrid,3500,321,321,190.0,6.0,55000.0,55000.0,7,335,335,Hybrid,,
951,Acura,RDX Hybrid,Inline-4 Hybrid,1500,247,247,210.0,6.6,50000.0,50000.0,5,400,400,Hybrid,,
952,Acura,ILX Technology Package,Inline-4,2400,201,201,200.0,6.6,30000.0,30000.0,5,180,180,Petrol,,
953,Acura,NSX GT3 (Track Version),Twin-Turbo V6 Hybrid,3493,500,500,300.0,3.0,150000.0,150000.0,2,600,600,Hybrid,,
954,Acura,RDX Turbo AWD,Inline-4 Turbocharged,1500,272,272,210.0,6.6,45000.0,45000.0,5,400,400,Petrol,,
955,Acura,TLX 3.5L V6,V6,3500,290,290,250.0,5.7,50000.0,50000.0,5,362,362,Petrol,,
956,Acura,ILX Special Edition,Inline-4,2400,201,201,200.0,6.6,30000.0,30000.0,5,180,180,Petrol,,
957,Acura,MDX SH-AWD w/Technology Package,V6,3500,290,290,190.0,6.0,55000.0,55000.0,7,362,362,Petrol,,
958,Acura,NSX 3.5L Hybrid Coupe,Twin-Turbo V6 Hybrid,3493,537,537,307.0,2.9,157000.0,157000.0,2,666,666,Hybrid,,
959,Acura,MDX Elite,V6,3500,290,290,190.0,6.0,58000.0,58000.0,7,362,362,Petrol,,
960,Acura,TLX V6 Advance,V6,3500,290,290,250.0,5.7,46000.0,46000.0,5,362,362,Petrol,,
961,Acura,NSX Carbon Edition,Twin-Turbo V6 Hybrid,3493,537,537,307.0,2.9,157000.0,157000.0,2,666,666,Hybrid,,
962,Acura,RDX Turbo SH-AWD,Turbocharged I4,1500,272,272,210.0,6.6,42000.0,42000.0,5,400,400,Petrol,,
963,Acura,ILX Technology Plus,Inline-4,2400,201,201,200.0,6.6,28000.0,28000.0,5,180,180,Petrol,,
964,Acura,TLX Type S PMC Edition,Turbocharged V6,3000,355,355,250.0,5.1,54000.0,54000.0,5,480,480,Petrol,,
965,Acura,MDX Sport Hybrid,V6 Hybrid,3500,321,321,190.0,6.0,52000.0,52000.0,7,335,335,Hybrid,,
966,Peugeot,208,Inline-4,1199,82,82,180.0,10.5,22000.0,22000.0,5,160,160,Petrol,,
967,Peugeot,2008,Inline-4,1199,100,100,190.0,9.0,25000.0,25000.0,5,205,205,Petrol,,
968,Peugeot,301,Inline-4,1598,115,115,185.0,10.0,23500.0,23500.0,5,150,150,Petrol,,
969,Peugeot,308,Inline-4,1598,130,130,200.0,8.0,28000.0,28000.0,5,230,230,Petrol,,
970,Peugeot,3008,Inline-4,1598,180,180,210.0,7.5,32000.0,32000.0,5,400,400,Petrol,,
971,Peugeot,5008,Inline-4,1998,165,165,200.0,9.5,35000.0,35000.0,7,400,400,Diesel,,
972,Peugeot,508,Inline-4,1998,180,180,235.0,8.0,35500.0,35500.0,5,300,300,Petrol,,
973,Peugeot,Partner,Diesel I4,1560,75,75,160.0,12.0,22500.0,22500.0,5,200,200,Diesel,,
974,Peugeot,Expert,Diesel I4,1997,120,120,180.0,10.0,30000.0,30000.0,3,300,300,Diesel,,
975,Peugeot,Boxer,Diesel I4,2200,140,140,160.0,11.0,32000.0,32000.0,3,340,340,Diesel,,
976,Peugeot,e-208,Electric Motor,0,136,136,150.0,8.1,35000.0,35000.0,5,260,260,Electric,,
977,Peugeot,e-2008,Electric Motor,0,136,136,150.0,8.5,38000.0,38000.0,5,260,260,Electric,,
978,Peugeot,208 GTI,Inline-4,1598,208,208,230.0,6.5,28000.0,28000.0,5,300,300,Petrol,,
979,Peugeot,308 GTI,Inline-4,1598,270,270,250.0,6.0,35000.0,35000.0,5,330,330,Petrol,,
980,Peugeot,508 PSE (Peugeot Sport Engineered),Hybrid I4,0,360,360,250.0,5.2,55000.0,55000.0,5,520,520,Hybrid,,
981,Peugeot,308 Allure,Inline-4,1199,130,130,205.0,9.3,25000.0,25000.0,5,230,230,Petrol,,
982,Peugeot,2008 Allure,Inline-4,1199,130,130,200.0,9.7,27000.0,27000.0,5,230,230,Petrol,,
983,Peugeot,3008 Allure,Inline-4,1499,180,180,210.0,8.0,30000.0,30000.0,5,250,250,Petrol,,
984,Peugeot,5008 Allure,Inline-4,1499,180,180,200.0,8.5,33000.0,33000.0,7,250,250,Petrol,,
985,Peugeot,508 Allure,Inline-4,1499,180,180,225.0,8.0,35000.0,35000.0,5,250,250,Petrol,,
986,Peugeot,3008 GT,Inline-4,1598,200,200,220.0,7.5,35000.0,35000.0,5,280,280,Petrol,,
987,Peugeot,508 GT,Inline-4,1598,225,225,235.0,6.8,40000.0,40000.0,5,300,300,Petrol,,
988,Peugeot,3008 GT Hybrid,Hybrid I4,0,300,300,235.0,6.0,45000.0,45000.0,5,400,400,Hybrid,,
989,Peugeot,5008 GT Hybrid,Hybrid I4,0,300,300,210.0,6.5,48000.0,48000.0,7,400,400,Hybrid,,
990,Peugeot,208 Allure Premium,Inline-4,1199,130,130,200.0,9.5,28000.0,28000.0,5,230,230,Petrol,,
991,Peugeot,Partner Tepee,Inline-4,1560,100,100,170.0,12.0,25000.0,25000.0,5,260,260,Diesel,,
992,Peugeot,Expert L2H1,Inline-4,1997,120,120,160.0,13.0,30000.0,30000.0,3,320,320,Diesel,,
993,Peugeot,Boxer L2H2,Inline-4,2200,130,130,140.0,14.0,35000.0,35000.0,3,350,350,Diesel,,
994,Peugeot,Partner Electric,Electric Motor,0,136,136,130.0,9.0,40000.0,40000.0,5,260,260,Electric,,
995,Peugeot,Expert Electric,Electric Motor,0,136,136,130.0,9.5,45000.0,45000.0,5,260,260,Electric,,
996,Peugeot,208 PSE (Peugeot Sport Engineered),Hybrid I4,0,225,225,250.0,5.5,45000.0,45000.0,5,360,360,Hybrid,,
997,Peugeot,308 PSE,Hybrid I4,0,360,360,250.0,5.0,55000.0,55000.0,5,520,520,Hybrid,,
998,Peugeot,508 PSE,Hybrid I4,0,360,360,250.0,5.2,60000.0,60000.0,5,520,520,Hybrid,,
999,Peugeot,3008 PSE,Hybrid I4,0,300,300,235.0,6.0,50000.0,50000.0,5,400,400,Hybrid,,
1000,Peugeot,2008 Active,Inline-4,1199,100,100,190.0,11.2,22000.0,22000.0,5,205,205,Petrol,,
1001,Peugeot,3008 Active,Inline-4,1499,130,130,200.0,10.0,30000.0,30000.0,5,240,240,Petrol,,
1002,Peugeot,5008 Active,Inline-4,1499,130,130,190.0,10.5,33000.0,33000.0,7,240,240,Petrol,,
1003,Peugeot,3008 Allure Premium,Inline-4,1499,130,130,200.0,9.8,32000.0,32000.0,5,240,240,Petrol,,
1004,Peugeot,5008 Allure Premium,Inline-4,1499,130,130,190.0,10.2,35000.0,35000.0,7,240,240,Petrol,,
1005,Peugeot,3008 GT Line,Inline-4,1598,180,180,210.0,8.5,35000.0,35000.0,5,250,250,Petrol,,
1006,Peugeot,5008 GT Line,Inline-4,1598,180,180,200.0,9.0,38000.0,38000.0,7,250,250,Petrol,,
1007,Peugeot,2008 GT,Inline-4,1199,130,130,200.0,9.3,25000.0,25000.0,5,230,230,Petrol,,
1008,Peugeot,5008 GT,Inline-4,1598,180,180,210.0,8.2,40000.0,40000.0,7,250,250,Petrol,,
1009,Peugeot,508 SW (Station Wagon),Inline-4,1598,180,180,220.0,8.4,35000.0,35000.0,5,300,300,Petrol,,
1010,Peugeot,508 Saloon,Inline-4,1598,180,180,210.0,8.6,37000.0,37000.0,5,300,300,Petrol,,
1011,Peugeot,308 Saloon,Inline-4,1199,130,130,200.0,9.0,28000.0,28000.0,5,230,230,Petrol,,
1012,Peugeot,301 Sedan,Inline-4,1199,82,82,180.0,12.0,20000.0,20000.0,5,115,115,Petrol,,
1013,Peugeot,208 Sedan,Inline-4,1199,100,100,190.0,11.2,22000.0,22000.0,5,205,205,Petrol,,
1014,Ford,Fusion (Mondeo),1.5L EcoBoost / 2.0L Hybrid,0,160,250,220.0,7.5,25000.0,40000.0,5,200,400,Petrol,Hybrid,
1015,Ford,Taurus,3.5L V6 / 2.0L EcoBoost,0,200,365,220.0,6.5,30000.0,45000.0,5,300,500,Petrol,,
1016,Ford,Fiesta,1.0L EcoBoost / 1.5L,0,85,200,200.0,7.0,15000.0,25000.0,5,130,290,Petrol,,
1017,Ford,Focus,1.0L EcoBoost / 1.5L / 2.0L,0,120,300,220.0,6.5,20000.0,30000.0,5,150,400,Petrol,,
1018,Ford,KA+,1.2L Petrol,1200,70,85,165.0,10.5,12000.0,15000.0,5,100,140,Petrol,,
1019,Ford,EcoSport,1.0L Turbo Inline-3 / 2.0L,0,123,166,180.0,9.0,20000.0,25000.0,5,170,200,Petrol,,
1020,Ford,Escape (Kuga),1.5L EcoBoost / 2.5L Hybrid,0,181,200,190.0,7.5,25000.0,38000.0,5,230,200,Petrol,Hybrid,
1021,Ford,Edge,2.0L EcoBoost / 2.7L V6,0,250,335,200.0,6.5,35000.0,45000.0,5,400,475,Petrol,,
1022,Ford,Explorer,2.3L EcoBoost / 3.0L V6,0,300,400,200.0,6.0,35000.0,55000.0,7,420,500,Petrol,,
1023,Ford,Expedition,3.5L EcoBoost / 5.4L V8,0,375,400,180.0,6.5,50000.0,75000.0,8,650,800,Petrol,,
1024,Ford,Bronco,2.3L EcoBoost / 2.7L V6,0,275,310,200.0,7.5,30000.0,55000.0,4,400,600,Petrol,,
1025,Ford,Bronco Sport,1.5L EcoBoost / 2.0L EcoBoost,0,181,250,185.0,7.0,26000.0,38000.0,5,250,375,Petrol,,
1026,Ford,F-150,3.3L V6 / 5.0L V8 / 3.5L EcoBoost,0,290,450,200.0,5.0,35000.0,75000.0,5,400,700,Petrol,Diesel,
1027,Ford,F-250 Super Duty,6.2L V8 / 7.3L V8 / 6.7L Turbo-Diesel,0,385,475,180.0,6.5,40000.0,70000.0,5,700,1,Petrol,Diesel,
1028,Ford,F-350 Super Duty,6.7L Turbo-Diesel / 7.3L V8,0,450,475,180.0,7.0,45000.0,75000.0,5,1,1,Diesel,,
1029,Ford,Maverick,2.5L Hybrid / 2.0L EcoBoost,0,191,250,180.0,6.5,22000.0,30000.0,5,250,380,Hybrid,Petrol,
1030,Ford,Ranger,2.3L Turbo Inline-4 / 2.7L V6,0,270,325,180.0,6.0,25000.0,45000.0,5,400,540,Petrol,Diesel,
1031,Ford,Mustang Mach-E,Electric Motor,0,290,480,180.0,3.5,43000.0,61000.0,5,430,430,Electric,,
1032,Ford,F-150 Lightning,Electric Motor,0,452,452,180.0,4.5,40000.0,90000.0,5,1051,1051,Electric,,
1033,Ford,Escape Hybrid,2.5L Inline-4 + Electric,2500,200,200,180.0,7.7,28000.0,38000.0,5,210,210,Hybrid,,
1034,Ford,Explorer Hybrid,3.3L V6 + Electric,3300,318,318,180.0,7.5,50000.0,55000.0,7,500,500,Hybrid,,
1035,Ford,Mustang,5.0L V8,5000,450,450,250.0,4.3,55000.0,55000.0,4,530,530,Petrol,,
1036,Ford,GT,3.5L Twin-Turbo V6,3500,660,660,348.0,3.0,500000.0,500000.0,2,746,746,Petrol,,
1037,Ford,Focus ST,2.3L Turbo Inline-4,2300,280,280,250.0,5.7,30000.0,30000.0,5,420,420,Petrol,,
1038,Ford,Fiesta ST,1.5L Turbo Inline-3,1500,200,200,230.0,6.5,23000.0,23000.0,5,290,290,Petrol,,
1039,Ford,Bronco Raptor,3.0L Twin-Turbo V6,3000,400,400,220.0,5.5,70000.0,70000.0,4,583,583,Petrol,,
1040,Ford,Ranger Raptor,2.7L Twin-Turbo V6,2700,392,392,200.0,6.0,45000.0,45000.0,5,583,583,Petrol,,
1041,Ford,F-150 Raptor,3.5L Twin-Turbo V6,3500,450,450,200.0,5.0,70000.0,70000.0,5,691,691,Petrol,,
1042,Ford,Puma,Turbocharged Inline-3,1000,123,123,191.0,9.6,28000.0,28000.0,5,200,200,Petrol,,
1043,Ford,Territory,Turbocharged Inline-4,1500,140,140,180.0,11.0,32000.0,32000.0,5,225,225,Petrol,,
1044,Ford,Everest,Turbocharged Inline-4,2000,210,210,190.0,10.5,52000.0,52000.0,7,500,500,Diesel,,
1045,Ford,Flex,Naturally Aspirated V6,3500,287,287,200.0,7.9,31000.0,31000.0,7,345,345,Petrol,,
1046,Ford,Transit,EcoBlue Turbo Diesel,2000,170,170,160.0,12.0,43455.0,43455.0,2,405,405,Diesel,,
1047,Ford,Transit Connect,Inline-4 Gasoline Engine,2000,162,162,175.0,10.5,29365.0,29365.0,2,200,200,Petrol,,
1048,Ford,F-450 Super Duty,Turbocharged V8 Diesel,6700,475,475,165.0,8.5,61625.0,61625.0,2,1,1,Diesel,,
1049,Ford,F-550 Super Duty,Turbocharged V8 Diesel,6700,475,475,165.0,8.8,64540.0,64540.0,2,1,1,Diesel,,
1050,Ford,Mustang Shelby GT500,Supercharged V8,5200,760,760,290.0,3.5,79420.0,79420.0,2,847,847,Petrol,,
1051,Ford,Mustang Shelby GT350,Naturally Aspirated V8,5200,526,526,280.0,4.0,59140.0,59140.0,2,582,582,Petrol,,
